Equipment_ID,Date,Temperature,Pressure,Vibration,Usage_Hours
Equipment_1,2023-06-29,92.69327929320231,36.19327115954046,0.6222311648185948,16
Equipment_1,2023-09-01,74.71097951733219,39.07270690677025,0.547016269380456,10
Equipment_3,2023-02-09,97.90218924324016,25.037645364393853,1.3999301243315483,3
Equipment_1,2023-01-28,80.01918279533858,35.882306204641544,0.5901678670153052,12
Equipment_1,2023-07-27,92.22896487884684,32.90572865937225,2.004217712441262,12
Equipment_2,2023-07-10,88.84308160680693,36.63287670756894,1.8790542329784252,2
Equipment_3,2022-12-17,85.06433154397286,30.132543428701446,2.182126858743264,18
Equipment_1,2023-01-19,88.51101766686988,35.80715437577621,1.9956643179117894,4
Equipment_1,2022-12-25,96.15998946995155,33.052787468280776,0.7888641510542606,20
Equipment_1,2023-06-03,96.28646193110876,36.360572376245734,2.143594132480743,19
Equipment_2,2022-10-26,87.1826840580816,36.94724415209211,1.235579364697356,7
Equipment_2,2023-02-21,90.92914969419954,38.119357537151004,1.3146153364009723,16
Equipment_1,2023-04-24,86.51395089180924,31.50564678767787,2.5948373571652845,15
Equipment_3,2023-07-07,82.88424723042039,38.9751410592591,2.3344845649214063,24
Equipment_1,2023-08-31,71.04760924121763,39.43114411078241,1.8199412228323792,5
Equipment_2,2022-11-15,98.50641903942133,25.34360936706711,1.7007624077793673,24
Equipment_1,2023-07-06,80.79780169253101,38.42396850601055,2.182372209259264,13
Equipment_2,2023-06-21,81.48145311759954,34.709913999205135,1.714815523605435,16
Equipment_1,2023-05-13,84.90599369003674,30.0311575817223,0.5119254218385373,16
Equipment_2,2023-08-16,76.92577833756923,32.781492629229824,2.619072229153749,1
Equipment_1,2023-02-08,89.6153699754995,22.05978699984765,2.9217896678663138,21
Equipment_3,2022-12-19,75.75977374865202,35.84549049406498,2.724289294972782,22
Equipment_3,2023-04-04,82.26774150350863,25.78077245701818,1.8179217452037757,7
Equipment_1,2023-09-01,87.98660220401052,31.246917761273302,1.6330650654266647,3
Equipment_2,2022-11-08,96.48205583111829,27.20500853002992,0.9451115740580086,12
Equipment_1,2022-12-05,96.679393900387,34.01834308109784,2.2370516118749,24
Equipment_3,2023-09-01,89.2535167519882,33.316095473060344,1.1725993775565335,1
Equipment_1,2023-06-10,71.99442580422942,28.242727803862643,2.081276619315623,15
Equipment_3,2023-01-20,73.53329862384001,37.45508304868261,2.790513155534794,10
Equipment_3,2022-12-08,80.34255431353725,32.41732202953802,1.4410248303861548,6
Equipment_2,2023-07-05,89.8758545409912,29.218558944630523,0.9015279298466758,8
Equipment_1,2023-06-08,97.0758931189336,26.45658922929694,1.7959652247471085,20
Equipment_2,2023-06-11,99.3904124308889,35.477325557679386,0.8794669000530901,2
Equipment_2,2022-11-13,86.25760507624773,20.81122144379733,1.7671872768735293,9
Equipment_3,2022-12-17,88.43264945067747,24.537242651727603,2.685255881000137,23
Equipment_3,2023-09-06,71.40201066406334,30.724622766697323,2.501046566760229,24
Equipment_2,2023-03-31,84.85186702493726,33.529888073823585,2.083975116292879,21
Equipment_1,2022-10-23,76.35120008526981,28.62340785949643,1.856343500546136,10
Equipment_1,2023-02-15,70.078416544917,33.43653724483286,0.5755217345084291,18
Equipment_1,2023-06-18,85.69258385609112,32.834871738906635,0.6849310669770543,2
Equipment_3,2022-11-03,79.29174793842587,31.20076057554718,2.158318587944298,10
Equipment_1,2023-03-23,97.44728829277743,28.70908855396144,2.4626801674433123,1
Equipment_1,2023-07-15,71.72173219357585,31.340268756677183,1.3590507080056917,21
Equipment_3,2023-05-26,92.8569293959898,34.03630940095384,1.8219597941729453,22
Equipment_2,2023-04-18,86.02954520052634,20.246697997546782,1.0595079050938545,19
Equipment_2,2023-10-15,74.25818863447975,22.02619029889702,0.5150426988453856,22
Equipment_1,2022-12-23,82.37439518577753,34.99790522427405,2.136765487869174,11
Equipment_3,2022-11-23,91.87834703180282,24.141019941389693,1.1283114203924343,6
Equipment_1,2022-11-04,79.4938151878195,23.499855888032698,1.6771682320849846,21
Equipment_2,2023-06-18,75.97413417409085,36.429846594693686,2.6757094004198145,7
Equipment_2,2023-10-14,72.64195814215813,29.289089793673128,0.8009128293833502,8
Equipment_2,2023-10-16,85.9937699154028,38.184802971369606,2.371339153240219,4
Equipment_2,2023-04-29,85.55111343154688,37.29582282573051,2.167024101973391,24
Equipment_3,2022-12-16,91.44889220464849,22.48133453976005,1.2146212779050318,6
Equipment_2,2023-03-22,81.00117257159721,35.435839349099005,0.7353203271299542,12
Equipment_2,2022-12-26,74.04820628687476,20.45769960122563,2.507166206444388,4
Equipment_2,2023-10-04,82.29428242479786,39.75829983449039,1.5918889994416194,10
Equipment_3,2023-02-17,85.92508085294372,29.81061370597117,0.858481859825493,4
Equipment_2,2023-08-21,72.66892384850725,35.72188785573138,1.576938905421617,19
Equipment_3,2023-01-20,74.72564845009626,35.25262706242381,1.4051077182863176,19
Equipment_3,2023-08-14,88.49205310794348,32.03080744100858,2.536957421208519,4
Equipment_3,2023-05-22,75.93906097206208,25.831958176970225,1.0956747696434304,23
Equipment_2,2023-09-19,79.0984066011557,23.635953064833867,1.8348440874717147,6
Equipment_2,2023-04-19,77.91784988825282,22.47739356738513,0.7872351279427365,3
Equipment_3,2023-09-03,92.03753273344452,20.075091900244765,2.822645292985274,23
Equipment_3,2023-06-14,94.27848542615835,20.47005712317276,1.3039134070967635,12
Equipment_3,2022-11-15,70.51018009964358,38.496199038141995,1.778232673562175,22
Equipment_3,2023-09-09,92.39920127270126,38.99528948710949,2.717386584479122,8
Equipment_3,2023-09-18,99.83277682353473,38.3876858218101,1.0859937868422445,21
Equipment_2,2023-07-14,85.38523233489087,22.52357364774481,2.6973531254701086,5
Equipment_2,2022-11-12,71.18605140155987,27.778682317677628,2.1067298223520674,3
Equipment_1,2023-02-12,86.13215964283829,35.04912436168126,2.7955313572328757,5
Equipment_1,2023-04-15,73.64899575296762,31.88614890877636,2.796292711739823,5
Equipment_2,2023-06-10,82.0751657350917,36.36540649254793,1.6701484243568498,14
Equipment_1,2023-01-11,70.05307102114006,20.50881182979837,2.998451810365952,1
Equipment_3,2023-01-02,72.09441604234277,32.99911846746561,1.4550558101325382,7
Equipment_1,2023-09-11,71.17031378626754,34.86249358598343,1.556242146047408,17
Equipment_2,2023-06-09,90.61448304598383,30.038441230605244,2.506760967926424,20
Equipment_1,2022-12-30,81.70416099898273,36.93179536323996,1.7267195787982192,19
Equipment_2,2023-05-22,96.0682979161325,22.43417027868454,0.7668508039849868,17
Equipment_1,2023-06-21,93.30412385402639,30.270696964887815,1.5329074578973165,8
Equipment_2,2023-06-14,98.55487608512328,22.924073677882486,2.4426949308426655,3
Equipment_2,2023-09-12,74.9337238129256,23.800048451464583,1.7628563591932345,22
Equipment_2,2023-06-02,97.63571790178457,25.842969600961037,1.3003917948679642,19
Equipment_2,2022-12-29,93.86715225933456,25.10706187445279,2.9292572983760405,18
Equipment_1,2023-10-10,87.68760156685157,25.437765170892586,0.5023208138222655,24
Equipment_3,2023-08-24,88.89674230807955,21.994280066392385,1.2043511801734503,14
Equipment_3,2023-06-16,94.79340863387753,26.99536205411783,0.6879763462300601,13
Equipment_2,2023-07-10,96.2004115474692,37.05576216109935,1.8282043783928987,18
Equipment_1,2023-06-04,74.13973494433347,30.470312348469896,1.0628681512689027,19
Equipment_1,2023-02-04,78.96007135233523,22.49785904134829,2.6911524756273493,9
Equipment_2,2023-06-30,74.52039158718769,30.25414244915708,1.1507006111516236,8
Equipment_3,2023-03-17,70.33528039237032,22.68421579731075,2.166951196980985,16
Equipment_2,2023-02-18,89.42578154391563,36.36056778020934,2.640302676082932,3
Equipment_1,2023-01-11,90.32320530388004,30.942461525515704,1.8950617154757974,10
Equipment_1,2023-07-28,84.88212549151663,35.35914668670155,1.189441861761841,12
Equipment_1,2023-06-21,96.51026069687342,33.49610155393174,1.4375188292767254,16
Equipment_2,2023-05-04,93.7000488606879,22.134997924218716,2.0844061084133982,11
Equipment_1,2023-01-18,77.87481012496943,32.7727165044201,1.2056502055986393,23
Equipment_1,2023-05-26,80.5613901094426,21.47969827677352,1.6647865665452661,16
Equipment_1,2023-07-06,93.15329422676159,25.289755903633335,2.3132729120647006,9
Equipment_2,2022-11-30,71.38677817804135,28.907872808975384,1.61801553913073,4
Equipment_1,2022-10-28,88.65413076963019,37.17376652166294,2.5502247361489245,24
Equipment_2,2023-04-10,82.08590129806417,36.240005038599385,0.8970488080073256,17
Equipment_2,2023-08-08,72.4906995163564,30.34662971770768,1.2352773879905063,15
Equipment_3,2022-12-08,94.97142263639282,39.21117621054719,2.166303782759777,4
Equipment_3,2022-11-07,88.0519306666294,22.647835671272865,1.4071397131584822,24
Equipment_1,2022-10-20,93.95933622953648,24.76408215867191,1.5739824469067432,15
Equipment_1,2023-06-13,70.92098401622056,37.67839754088043,1.7666042451867165,3
Equipment_3,2023-05-23,83.20662026775653,30.801061645053665,1.705190596933949,24
Equipment_3,2022-11-18,70.83033308608923,37.172036294702295,2.0562384618097966,12
Equipment_3,2023-04-25,75.87401730870437,37.830734582110985,1.3674334084033792,19
Equipment_1,2023-07-14,88.94791830786056,35.18210515692307,1.245115239326142,5
Equipment_2,2023-05-17,84.03845231425348,25.926980836952875,2.351289707600655,11
Equipment_1,2023-10-02,95.57114352171584,25.57583565055133,2.3179261165235916,13
Equipment_2,2022-11-10,72.0140918357394,33.20321214164588,2.423362993288048,19
Equipment_2,2023-08-24,92.19405429595952,33.82937922504599,1.6277868572689003,22
Equipment_3,2023-09-04,70.65610771820096,33.82935617970192,1.6436891756748402,18
Equipment_2,2023-09-15,71.65383989028658,22.999094281114726,1.8594090357903685,23
Equipment_1,2023-02-25,80.49992925031792,34.34902332547901,2.489068012481745,4
Equipment_3,2023-06-30,76.11933992947858,35.90925751689422,1.4882634565051538,2
Equipment_1,2023-09-20,76.29999656533715,38.10935687021265,2.3986397039598035,11
Equipment_2,2023-09-18,84.44037226281915,27.652628320942487,0.7226149584906756,6
Equipment_2,2023-04-25,98.10446024424844,24.284357003140144,1.61657099042684,21
Equipment_3,2023-05-27,75.97916110155833,30.265768637842463,2.395027599608462,9
Equipment_2,2023-05-16,90.94286423379755,29.395617022997552,1.4076586749014108,16
Equipment_2,2023-06-11,78.2852779612703,28.792556472860298,1.1876318460186548,21
Equipment_1,2022-10-26,79.34139020603081,32.11541208237499,2.384028802495458,8
Equipment_3,2022-10-19,90.51744162537832,29.543099901755003,1.382168480156214,2
Equipment_3,2023-05-11,99.56396227003643,28.418654046021103,2.337217377500746,16
Equipment_2,2023-03-24,93.1335724398801,31.68237539889268,0.944511198184059,17
Equipment_2,2022-12-17,74.14660700254666,38.14201561337441,1.2181963795365283,1
Equipment_2,2023-01-14,96.88739193309976,25.794305705347192,0.7290623466922479,21
Equipment_1,2023-08-18,94.54907564169793,39.84751369993063,2.8066515491214536,6
Equipment_2,2023-02-24,97.2037942923828,24.819831304241546,2.9353970695702247,18
Equipment_2,2022-10-24,78.16040203232903,29.149679075840368,1.5349512899818967,13
Equipment_1,2023-02-08,76.27734854455672,35.49393549817992,1.92359054261255,18
Equipment_1,2023-07-21,73.6772898387047,23.84480115344481,0.7083255483914912,16
Equipment_2,2023-08-21,82.04381413439327,33.29199475939397,1.2205649838343242,17
Equipment_2,2023-02-16,77.90220904119448,31.432737140023534,1.1977030130592718,15
Equipment_3,2023-03-03,78.21906049692339,37.95038412037104,0.9667111496824203,6
Equipment_1,2023-06-17,70.09912620386758,24.798958337314925,1.3682711449345362,14
Equipment_1,2023-08-27,80.48811770520817,24.225588108420652,1.8158588626626722,22
Equipment_2,2023-08-13,78.00162054015144,37.52433776868007,0.7154091824896822,9
Equipment_3,2023-02-16,99.59808746606056,26.99192732162599,2.2534017026437754,24
Equipment_1,2023-07-25,86.24975201051438,33.17283697516334,2.152444313034236,7
Equipment_2,2023-08-27,89.95321600716004,33.58475439728341,2.6285199734613505,9
Equipment_2,2023-09-11,90.45870305071344,24.225994256377206,2.6145167570853034,14
Equipment_1,2023-08-31,90.13960574784551,23.561692459543476,2.2520761170235515,9
Equipment_1,2023-06-27,88.53084344045251,20.087491086424055,1.3678964129578204,13
Equipment_1,2022-10-27,84.81588404514588,34.374452394676105,0.8814837283857209,9
Equipment_3,2023-01-05,92.54793580689446,23.08308454201238,2.659264458808398,11
Equipment_2,2023-06-09,90.9566761859979,35.804399985864706,1.1383549886045712,15
Equipment_2,2023-09-14,99.36716196514945,38.79666619930987,2.570585676803485,22
Equipment_1,2023-02-04,75.99967940591226,20.647264171580986,2.703919621121475,16
Equipment_2,2023-09-22,80.54550619133776,31.30206490225022,1.888550440204423,19
Equipment_3,2023-02-12,90.05165450689613,30.32491231944679,2.655544695940805,4
Equipment_2,2023-08-08,80.3287260378984,37.38186207849688,1.1083251071999571,21
Equipment_2,2023-01-27,76.71116173816613,37.274957002339264,2.0258622766807255,19
Equipment_3,2023-01-15,80.77580162419551,32.74940673127128,2.028452599692886,6
Equipment_2,2023-02-11,92.74056130501803,33.973113822262405,0.5203064841511585,17
Equipment_1,2022-10-31,77.46136832235973,26.573561982181317,1.0966562615771727,16
Equipment_1,2023-06-04,76.0058430240422,32.30137363241187,1.8787122117991222,24
Equipment_3,2023-03-10,90.52670492353369,37.85710141994083,1.2536741320564597,8
Equipment_3,2023-08-17,83.41353116238386,34.78703406829891,0.9541231879916091,17
Equipment_3,2023-09-12,83.4477748493114,30.62299366143131,1.706095669540803,2
Equipment_2,2022-11-20,90.06555324853349,39.578999776448015,0.8734439962205729,21
Equipment_3,2023-05-03,82.64529924466825,27.68169224783373,0.7025781450564518,1
Equipment_3,2023-06-29,95.0190399880689,25.964170031662654,2.0881505376656753,8
Equipment_3,2023-10-15,73.00313144599967,26.473727864953332,2.114472854940608,5
Equipment_1,2022-11-21,81.69011773657937,21.581180677764948,0.770650498974254,2
Equipment_1,2023-03-11,96.56385123955971,24.377334488780935,1.3532123462247019,15
Equipment_1,2023-02-14,97.74334150413186,38.60531416866437,2.964211673632243,20
Equipment_3,2023-07-23,78.4043231018353,20.968544667140836,1.4498982682511392,14
Equipment_2,2023-07-08,86.29944343559009,36.970122533101545,0.9359912362677989,10
Equipment_1,2023-03-18,81.44169245079006,37.26986915215362,1.5141660596737079,3
Equipment_1,2022-11-14,87.07973283769482,33.80359129950017,1.60186930106385,6
Equipment_3,2023-06-19,70.73277598356424,29.489474377664873,2.4946016906485498,8
Equipment_2,2023-08-18,94.8477130273268,32.56310521236934,0.9939479513151188,2
Equipment_1,2022-12-17,84.12789943924314,27.896807369795173,1.266823769872615,12
Equipment_3,2022-12-25,72.05766388559466,39.395285427208236,2.302783027340462,10
Equipment_2,2023-03-09,84.46614387370776,26.2966196972204,1.9699627574807534,12
Equipment_3,2023-07-27,84.69636192168542,37.39584137575473,2.5839849258031915,13
Equipment_3,2023-06-30,87.54539769887018,25.857410158499306,2.8261790374066162,21
Equipment_1,2023-02-15,86.59949026519128,24.56445675418233,2.6683521199198914,7
Equipment_2,2023-02-22,72.23483077312254,32.33111273371574,2.307048716483054,8
Equipment_3,2023-05-28,99.86027918964862,23.15494552742981,1.1980281448028252,19
Equipment_2,2022-11-18,99.08240483260539,39.98077963029606,2.5047815402280267,15
Equipment_1,2022-12-15,82.7455379283263,31.953588959810936,0.8670454109182439,19
Equipment_1,2023-09-17,70.30955293639364,37.88237636480693,0.9557353982066761,24
Equipment_3,2022-10-18,82.97603042402493,34.638082396462735,2.3838085304476513,5
Equipment_3,2023-01-22,85.56128711191491,35.050040860625224,2.2367512817958084,4
Equipment_2,2023-08-01,74.7752405198153,33.35056496876587,1.4611203510145372,21
Equipment_2,2023-06-21,86.34481638725163,31.851456711362847,2.9687300791468947,3
Equipment_1,2022-12-14,90.88692806027305,36.3922175567594,1.6264991054955238,14
Equipment_3,2023-07-22,88.81151207826562,25.50278284412109,2.0187114902420884,21
Equipment_1,2023-10-12,88.60937051563812,22.157394268390156,2.75038272893355,1
Equipment_3,2022-12-28,95.80662123962048,38.80374142000806,1.429305543483965,15
Equipment_2,2022-12-11,85.98185504317563,32.09593590256192,2.4842334276020903,6
Equipment_3,2023-06-12,96.16635686179202,34.269919920454235,2.1507056268825537,2
Equipment_1,2023-04-12,97.64401014450209,30.36952875737261,2.258627972099799,23
Equipment_2,2022-12-18,88.65435818197184,38.06494290175238,1.568232092086301,13
Equipment_1,2022-12-09,93.7792172528958,24.81173332274178,2.7621090226862393,19
Equipment_3,2023-10-15,75.0357091386811,36.68140917003373,2.437137441841643,24
Equipment_3,2023-02-10,97.07089098590646,36.064176045752816,0.7134914749844224,12
Equipment_2,2023-03-12,84.93099434820765,39.15334739852471,1.9862251711621066,13
Equipment_2,2023-09-13,98.1430316494293,32.5890092947416,0.9059596870055537,21
Equipment_1,2023-02-22,97.46639807004163,21.36659333054765,1.583968158872067,8
Equipment_1,2023-09-02,73.2724220121935,32.422775752921936,2.520417048041088,17
Equipment_2,2023-03-31,82.58118079654753,38.17389458921424,2.855865534437367,22
Equipment_2,2022-12-14,97.48241259183061,24.304845658777204,1.67729807451576,21
Equipment_2,2023-08-29,80.91349055493765,21.361662819307796,0.6029131009073181,17
Equipment_2,2022-11-05,72.81869399348813,29.70559928158999,0.7266247495217705,23
Equipment_2,2023-08-28,91.49773275074438,37.76581356508025,2.2404209361477827,9
Equipment_3,2023-09-09,98.01594776397656,31.441820707712886,0.6803599893315372,3
Equipment_1,2023-03-19,92.00209787229687,33.33028577015363,0.7661138248690651,3
Equipment_2,2022-10-30,98.28057634967357,35.06137326654639,2.7129569596400773,11
Equipment_2,2023-08-06,96.83134642857166,34.996602854987074,2.57852498697974,3
Equipment_1,2023-06-19,87.13717173493379,34.11942910320418,2.2738191943651533,5
Equipment_3,2023-08-10,82.88897351475245,32.52774795785123,2.353033212273761,21
Equipment_3,2023-05-15,73.81334387144938,27.54791642290058,0.9075338607441725,6
Equipment_2,2023-04-27,74.31635812588318,28.251297700462022,0.7189900748225837,5
Equipment_1,2023-01-01,94.25098679177316,28.628374614432104,2.5975486983189358,22
Equipment_1,2023-03-11,91.63371855223929,28.09994663798472,1.406290615937781,2
Equipment_2,2022-10-29,72.66287650865667,36.7380148112873,0.7622545241914376,11
Equipment_2,2022-11-28,89.53636950040331,20.869151302601477,1.6120216222709383,7
Equipment_3,2023-08-23,72.8202431534042,30.296370978517803,0.848666218154712,10
Equipment_2,2023-01-30,85.30129231318332,28.75405454592063,2.183434085580803,9
Equipment_3,2022-12-15,81.77557155675814,38.791639549456725,2.7492142894418135,20
Equipment_3,2023-09-21,92.7985211117376,32.84455167090289,0.6258114341058223,19
Equipment_1,2023-03-18,89.48994528837207,29.897228975820003,1.2023498287723353,23
Equipment_1,2023-07-21,81.21739332274873,21.503896228939077,0.8764076824580329,9
Equipment_2,2023-04-28,93.30262471423062,39.09047129537892,1.0751351382700107,7
Equipment_3,2023-03-12,88.77641603519251,30.72323084389921,2.7764178739890566,1
Equipment_2,2023-02-19,99.88636751846583,35.764758181836356,2.6089957287836083,15
Equipment_2,2023-10-06,71.6673284047452,28.880732578509182,1.6597653374744956,4
Equipment_1,2022-11-29,71.49680225927963,25.635794506344542,1.7963836318689383,6
Equipment_3,2023-07-27,98.2179887574473,33.71594127653961,1.309344312096284,18
Equipment_2,2023-06-08,75.04067292263599,25.678745761380696,1.88540764401218,7
Equipment_3,2023-06-26,74.81667406964203,34.37657676979542,1.518857108171659,9
Equipment_3,2023-01-05,84.03455343374584,20.210565880763703,2.703150487931454,4
Equipment_2,2023-08-23,71.86805992601649,22.213846532449427,2.1497289140655313,20
Equipment_1,2022-12-13,78.10345915009285,31.61281686163042,2.21195976719621,2
Equipment_1,2023-06-08,85.04192692456395,36.01897082867855,1.7633821694206713,18
Equipment_3,2022-10-21,70.54170804778639,27.05950282945004,0.6750013500989143,10
Equipment_3,2023-10-09,89.19277751370231,36.703499262886254,2.468331419154965,16
Equipment_2,2023-08-16,70.45197843856148,39.07062449635153,1.7697817421240436,24
Equipment_2,2023-05-25,85.70425199970875,31.259378813012546,2.596992995381214,14
Equipment_1,2023-06-21,73.21050615022837,36.218686690432335,1.2525831370558722,1
Equipment_3,2023-10-15,81.31638995535818,32.59780840179194,0.7369898288432417,22
Equipment_3,2023-06-05,83.33079451634211,24.72011967983236,2.877798326466682,8
Equipment_3,2022-12-28,91.40251785963133,36.37214441488459,0.5903858488105349,4
Equipment_3,2023-04-13,75.30183540509856,23.549713434560356,1.367625402755983,21
Equipment_3,2023-04-09,73.39690077388076,36.880857522630194,2.2582679422462584,8
Equipment_2,2023-02-20,73.64019459168078,32.910547135985574,2.614157941539209,6
Equipment_3,2023-01-27,76.66179564549223,34.74672312444285,2.2107362400436394,20
Equipment_3,2023-07-14,86.3058656522816,25.703761784163653,1.7847284141720994,1
Equipment_1,2023-04-29,74.25928204674537,35.52414282769564,2.903676181859258,10
Equipment_2,2023-07-23,78.47400253960123,20.23379606862811,0.520431836997033,3
Equipment_3,2023-07-14,94.51014943773077,27.847074388102172,0.5497446391435143,8
Equipment_3,2022-10-29,76.38717943625976,35.75786328596337,2.193880449407263,10
Equipment_1,2022-12-08,82.76448689773297,31.427595643428607,2.2498562606730594,1
Equipment_3,2023-02-05,94.91864003483332,38.26415147812132,1.7556622174715524,22
Equipment_3,2022-10-30,83.8840172339392,37.90182548961381,1.3409602894781756,23
Equipment_1,2022-11-27,94.65277411614626,34.98825233223582,1.9566407708412186,24
Equipment_2,2023-03-23,97.64501790098548,29.864396232649977,2.3871738675879204,14
Equipment_3,2023-07-22,82.76965181833162,27.186284289932765,1.7667577806276185,19
Equipment_1,2023-04-21,72.0987203849362,31.420416585606013,1.987309539798335,13
Equipment_3,2023-09-07,72.17886217829228,34.09912908629729,0.7498886853606497,24
Equipment_1,2022-11-04,98.49141100647783,38.731055752439126,0.5015025556471032,23
Equipment_1,2023-09-04,79.84488737342343,37.463125221350566,1.0798706460261907,15
Equipment_3,2023-03-09,95.90944436691491,20.735961132784304,0.5117699656050576,4
Equipment_2,2023-05-07,78.40958498772181,36.74646663420923,2.9830499725597153,21
Equipment_3,2022-12-19,96.26536161116557,34.61660853951165,1.598152609615234,21
Equipment_3,2023-03-28,95.63079037916825,21.30498872770239,0.6443724095587549,11
Equipment_2,2023-09-04,98.30556419540088,36.6676929256963,2.020638405049179,11
Equipment_1,2022-11-12,93.91330818852445,32.142125014225115,1.2364018282449725,15
Equipment_3,2023-07-03,95.89235483977286,34.475488792690584,1.7625764258062069,6
Equipment_3,2022-12-15,73.43398642349953,23.42951451232795,1.6714783772051671,7
Equipment_2,2023-07-23,94.62329334088388,32.76782655134027,0.8577834499352375,15
Equipment_1,2023-08-10,71.07499680016186,32.767150516859246,2.739086055680941,5
Equipment_2,2023-03-24,92.86714788438805,34.809840189156446,0.9683641246912527,11
Equipment_1,2023-05-23,88.02172734292724,37.230129569389206,2.2397852627583874,15
Equipment_3,2022-12-02,85.41927265572568,27.38883999378121,2.129773019505264,3
Equipment_3,2023-07-07,77.95967574174543,38.30121913720693,0.7594055773905452,5
Equipment_3,2023-10-13,85.78891097897782,26.018122071864095,1.652775454287403,19
Equipment_2,2023-10-04,85.2243152744212,25.008274646129287,0.710802216291282,24
Equipment_3,2022-11-28,85.87897271821338,36.09431951744352,2.7294433475142528,19
Equipment_2,2023-02-08,81.03606093295855,37.192912409423144,1.4499238119198008,16
Equipment_1,2023-08-24,98.63455764538837,21.587057463205003,2.247909533664501,24
Equipment_1,2022-11-28,95.52439980221644,23.714926342705034,2.441725648993245,11
Equipment_3,2023-03-20,98.40692227453924,33.691467179046384,1.9850076451266854,24
Equipment_2,2023-05-06,85.84281697507092,27.98511541059419,2.1555121802981034,21
Equipment_2,2023-05-04,70.3939123701919,24.675378740533002,1.2694561385625567,24
Equipment_1,2023-01-25,70.23638196668983,34.75062239272296,2.256061299737434,18
Equipment_2,2023-07-02,96.06161170747671,38.210771424845774,2.3613834028066254,13
Equipment_2,2023-09-21,85.62549652523279,26.570576360436384,1.073474343442808,20
Equipment_1,2023-04-07,99.96419576359179,32.38304023681835,0.9863197853520762,3
Equipment_3,2023-02-07,82.11678839850701,22.388186756560355,2.393295485698496,13
Equipment_3,2023-06-02,93.3663389816114,27.616599850711026,1.4657240397699607,21
Equipment_1,2023-05-23,79.28379297947394,38.5674828755585,2.9509348843282246,16
Equipment_1,2023-10-04,88.20938329038748,29.363160161036046,1.0103196202534408,6
Equipment_1,2022-11-10,99.91199053523667,34.05598814708088,2.472539695965594,5
Equipment_1,2023-05-13,91.76445968396942,28.04569369583843,2.6319372692810337,22
Equipment_1,2023-01-28,91.40185256009585,31.448461916354393,1.2693640706767146,21
Equipment_2,2023-02-04,76.32077111711176,23.738773015121513,2.91737585836483,4
Equipment_2,2022-10-29,95.12273242636783,20.938705891120797,2.6668033012539993,20
Equipment_2,2022-11-02,99.85916125159936,36.07235173712064,2.189208836394316,7
Equipment_1,2023-03-02,80.28464220807375,20.944246146124957,2.3983023326347808,22
Equipment_2,2023-04-27,77.08704713103194,38.56073378058186,1.4042516245152021,16
Equipment_1,2023-06-23,81.88263807215051,26.171429704743886,1.3532120229955606,4
Equipment_3,2022-11-08,98.65534387225654,29.865185349293185,2.5982913844443516,10
Equipment_3,2023-10-07,98.67119640175122,31.849878764406036,2.9860179881834776,13
Equipment_2,2023-08-01,80.18793368995304,26.94921190426041,1.919675006727358,16
Equipment_2,2023-01-10,80.8306472853828,24.785802157789558,1.8775087619332183,20
Equipment_2,2023-01-11,83.40869197606274,29.67378770650527,1.4163958024453709,4
Equipment_1,2023-08-12,72.5664949916802,38.551539394142615,1.3412319404560757,3
Equipment_3,2023-03-11,90.59010857584653,27.505200313013574,2.255216993286774,9
